station,valid,feel,p01m
06C,2021-01-23 06:55,7.00,0.00
06C,2021-01-23 07:55,6.40,0.00
06C,2021-01-23 08:55,5.90,0.00
06C,2021-01-23 09:55,6.10,0.00
06C,2021-01-23 10:55,4.80,0.00
06C,2021-01-23 11:55,5.90,0.00
06C,2021-01-23 12:55,5.90,0.00
06C,2021-01-23 13:55,7.30,0.00
06C,2021-01-23 14:55,14.00,0.00
06C,2021-01-23 15:55,18.90,0.00
06C,2021-01-23 16:55,14.30,0.00
06C,2021-01-23 17:55,25.50,0.00
06C,2021-01-23 18:55,21.05,0.00
06C,2021-01-23 19:55,27.70,0.00
06C,2021-01-23 20:55,28.00,0.00
06C,2021-01-23 21:55,28.60,0.00
06C,2021-01-23 22:55,28.00,0.00
06C,2021-01-23 23:55,28.00,0.00
06C,2021-01-24 00:55,28.00,0.00
06C,2021-01-24 01:55,27.50,0.00
06C,2021-01-24 02:55,27.50,0.00
06C,2021-01-24 03:55,27.50,0.00
06C,2021-01-24 04:55,28.00,0.00
06C,2021-01-24 05:55,20.71,0.00
06C,2021-01-24 06:55,28.40,0.00
06C,2021-01-24 07:55,28.40,0.00
06C,2021-01-24 08:55,28.80,0.00
06C,2021-01-24 09:55,28.90,0.00
06C,2021-01-24 10:55,28.90,0.00
06C,2021-01-24 11:55,20.58,0.00
06C,2021-01-24 12:55,19.51,0.00
06C,2021-01-24 13:55,27.10,0.00
06C,2021-01-24 14:55,27.50,0.00
06C,2021-01-24 15:55,28.20,0.00
06C,2021-01-24 16:55,29.30,0.00
06C,2021-01-24 17:55,31.10,0.00
06C,2021-01-24 18:55,32.00,0.00
06C,2021-01-24 19:55,32.90,0.00
06C,2021-01-24 20:55,33.10,0.00
06C,2021-01-24 21:55,32.40,0.00
06C,2021-01-24 22:55,32.00,0.00
06C,2021-01-24 23:55,31.60,0.00
06C,2021-01-25 00:55,31.10,0.00
06C,2021-01-25 01:55,31.10,0.00
06C,2021-01-25 02:55,30.70,0.00
06C,2021-01-25 03:55,30.70,0.00
06C,2021-01-25 04:55,30.20,0.00
06C,2021-01-25 05:55,29.30,0.00
06C,2021-01-25 06:55,29.10,0.00
06C,2021-01-25 07:55,28.90,0.00
06C,2021-01-25 08:55,28.00,0.00
06C,2021-01-25 09:55,27.50,0.00
06C,2021-01-25 10:55,27.90,0.00
06C,2021-01-25 11:55,27.50,0.00
06C,2021-01-25 12:55,20.71,0.00
06C,2021-01-25 13:55,28.40,0.00
06C,2021-01-25 14:55,22.59,0.00
06C,2021-01-25 15:55,23.19,0.00
06C,2021-01-25 16:55,30.20,0.00
06C,2021-01-25 17:55,31.10,0.00
06C,2021-01-25 18:55,23.86,0.00
06C,2021-01-25 19:55,23.60,0.00
06C,2021-01-25 20:55,23.76,0.00
06C,2021-01-25 21:55,24.11,0.00
06C,2021-01-25 22:55,24.17,0.00
06C,2021-01-25 23:55,22.39,0.00
06C,2021-01-26 00:55,22.51,0.00
06C,2021-01-26 01:55,21.34,0.25
06C,2021-01-26 04:55,20.60,0.00
06C,2021-01-26 05:55,22.51,0.25
06C,2021-01-26 06:55,21.34,0.76
06C,2021-01-26 07:55,21.90,0.76
06C,2021-01-26 08:55,24.85,0.51
06C,2021-01-26 09:55,21.28,0.51
06C,2021-01-26 10:55,21.28,0.00
06C,2021-01-26 11:55,21.65,0.25
06C,2021-01-26 12:55,21.03,0.25
06C,2021-01-26 13:55,24.73,0.51
06C,2021-01-26 14:55,22.59,1.02
06C,2021-01-26 15:55,21.28,0.25
06C,2021-01-26 16:55,21.33,0.25
06C,2021-01-26 17:55,23.44,0.00
06C,2021-01-26 18:55,22.89,0.00
06C,2021-01-26 19:55,26.37,0.00
06C,2021-01-26 20:55,19.69,0.25
06C,2021-01-26 21:55,20.71,0.00
06C,2021-01-26 22:55,19.05,0.00
06C,2021-01-26 23:55,18.79,0.00
06C,2021-01-27 00:55,18.17,0.00
06C,2021-01-27 01:55,14.62,0.00
06C,2021-01-27 02:55,15.18,0.00
06C,2021-01-27 03:55,16.00,0.00
06C,2021-01-27 04:55,15.39,0.00
06C,2021-01-27 05:55,15.77,0.00
06C,2021-01-27 06:55,13.64,0.00
06C,2021-01-27 07:55,14.69,0.00
06C,2021-01-27 08:55,12.22,0.00
06C,2021-01-27 09:55,10.11,0.00
06C,2021-01-27 10:55,8.32,0.00
06C,2021-01-27 11:55,10.13,0.00
06C,2021-01-27 12:55,8.32,0.00
06C,2021-01-27 13:55,11.20,0.00
06C,2021-01-27 14:55,11.37,0.00
06C,2021-01-27 15:55,11.92,0.00
06C,2021-01-27 16:55,14.42,0.00
06C,2021-01-27 17:55,18.08,0.00
06C,2021-01-27 18:55,18.44,0.00
06C,2021-01-27 19:55,20.11,0.00
06C,2021-01-27 20:55,20.11,0.00
06C,2021-01-27 21:55,19.98,0.00
06C,2021-01-27 22:55,12.71,0.00
06C,2021-01-27 23:55,10.03,0.00
06C,2021-01-28 00:55,6.98,0.00
06C,2021-01-28 01:55,5.54,0.00
06C,2021-01-28 02:55,7.22,0.00
06C,2021-01-28 03:55,5.35,0.00
06C,2021-01-28 04:55,5.60,0.00
06C,2021-01-28 05:55,2.66,0.00
06C,2021-01-28 06:55,-0.45,0.00
06C,2021-01-28 07:55,-1.31,0.00
06C,2021-01-28 08:55,-0.48,0.00
06C,2021-01-28 09:55,0.27,0.00
06C,2021-01-28 10:55,2.51,0.00
06C,2021-01-28 11:55,-2.70,0.00
06C,2021-01-28 12:55,0.34,0.00
06C,2021-01-28 13:55,M,0.00
06C,2021-01-28 14:55,4.19,0.00
06C,2021-01-28 15:55,12.00,0.00
06C,2021-01-28 16:55,14.81,0.00
06C,2021-01-28 17:55,16.33,0.00
06C,2021-01-28 18:55,16.78,0.00
06C,2021-01-28 19:55,19.25,0.00
06C,2021-01-28 20:55,20.00,0.00
06C,2021-01-28 21:55,22.10,0.00
06C,2021-01-28 22:55,20.80,0.00
06C,2021-01-28 23:55,16.50,0.00
06C,2021-01-29 00:55,13.80,0.00
06C,2021-01-29 01:55,13.80,0.00
06C,2021-01-29 02:55,11.10,0.00
06C,2021-01-29 03:55,10.80,0.00
06C,2021-01-29 04:55,12.90,0.00
06C,2021-01-29 05:55,14.40,0.00
06C,2021-01-29 06:55,16.50,0.00
06C,2021-01-29 07:55,16.50,0.00
06C,2021-01-29 08:55,18.00,0.00
06C,2021-01-29 09:55,16.20,0.00
06C,2021-01-29 10:55,12.20,0.00
06C,2021-01-29 11:55,11.30,0.00
06C,2021-01-29 12:55,13.60,0.00
06C,2021-01-29 13:55,16.50,0.00
06C,2021-01-29 14:55,21.40,0.00
06C,2021-01-29 15:55,24.60,0.00
06C,2021-01-29 16:55,19.87,0.00
06C,2021-01-29 17:55,21.49,0.00
06C,2021-01-29 18:55,24.85,0.00
06C,2021-01-29 19:55,23.44,0.00
06C,2021-01-29 20:55,23.68,0.00
06C,2021-01-29 21:55,26.37,0.00
06C,2021-01-29 22:55,23.60,0.00
06C,2021-01-29 23:55,21.19,0.00
06C,2021-01-30 00:55,20.59,0.00
06C,2021-01-30 01:55,20.11,0.00
06C,2021-01-30 02:55,27.50,0.00
06C,2021-01-30 03:55,19.66,0.00
06C,2021-01-30 04:55,20.79,0.00
06C,2021-01-30 05:55,19.91,0.00
06C,2021-01-30 06:55,20.63,0.00
06C,2021-01-30 07:55,18.79,0.00
06C,2021-01-30 08:55,19.43,0.00
06C,2021-01-30 09:55,19.68,0.00
06C,2021-01-30 10:55,18.06,0.00
06C,2021-01-30 11:55,19.66,0.00
06C,2021-01-30 12:55,19.58,0.00
06C,2021-01-30 13:55,19.20,0.00
06C,2021-01-30 14:55,21.34,0.00
06C,2021-01-30 15:55,21.33,0.00
06C,2021-01-30 16:55,22.00,0.00
06C,2021-01-30 17:55,21.16,0.00
06C,2021-01-30 18:55,23.47,0.00
06C,2021-01-30 19:55,22.72,0.00
06C,2021-01-30 20:55,24.63,0.00
06C,2021-01-30 21:55,21.57,0.00
06C,2021-01-30 22:55,19.90,0.00
06C,2021-01-30 23:55,19.49,0.00
06C,2021-01-31 00:55,19.09,0.00
06C,2021-01-31 01:55,19.26,0.51
06C,2021-01-31 02:55,19.26,0.76
06C,2021-01-31 03:55,18.84,0.51
06C,2021-01-31 04:55,18.84,0.76
06C,2021-01-31 05:55,20.19,1.02
06C,2021-01-31 06:55,21.65,0.51
06C,2021-01-31 07:55,20.46,0.25
06C,2021-01-31 08:55,19.94,0.25
06C,2021-01-31 09:55,20.46,0.25
06C,2021-01-31 10:55,21.90,0.00
06C,2021-01-31 11:55,21.90,0.25
06C,2021-01-31 12:55,22.39,0.25
06C,2021-01-31 13:55,24.73,0.00
06C,2021-01-31 14:55,23.00,0.00
06C,2021-01-31 15:55,26.95,0.00
06C,2021-01-31 16:55,22.97,0.25
06C,2021-01-31 17:55,24.78,0.00
06C,2021-01-31 18:55,22.97,0.00
06C,2021-01-31 19:55,24.11,0.00
06C,2021-01-31 20:55,22.97,0.00
06C,2021-01-31 21:55,22.97,0.00
06C,2021-01-31 22:55,23.87,0.25
06C,2021-01-31 23:55,21.33,0.00
06C,2021-02-01 00:55,23.00,0.00
06C,2021-02-01 01:55,23.00,0.00
06C,2021-02-01 02:55,23.68,0.00
06C,2021-02-01 03:55,23.96,0.00
06C,2021-02-01 04:55,23.07,0.00
06C,2021-02-01 05:55,22.14,0.00
06C,2021-02-01 06:55,21.65,0.00
06C,2021-02-01 07:55,21.24,0.00
06C,2021-02-01 08:55,17.42,0.00
06C,2021-02-01 09:55,17.70,0.00
06C,2021-02-01 10:55,18.79,0.00
06C,2021-02-01 11:55,18.42,0.00
06C,2021-02-01 12:55,16.00,0.00
06C,2021-02-01 13:55,14.75,0.00
06C,2021-02-01 14:55,15.74,0.00
06C,2021-02-01 15:55,17.30,0.00
06C,2021-02-01 16:55,21.98,0.00
06C,2021-02-01 17:55,23.51,0.00
06C,2021-02-01 18:55,24.14,0.00
06C,2021-02-01 19:55,25.23,0.00
06C,2021-02-01 20:55,25.22,0.00
06C,2021-02-01 21:55,25.27,0.00
06C,2021-02-01 22:55,23.84,0.00
06C,2021-02-01 23:55,19.29,0.00
06C,2021-02-02 00:55,19.83,0.00
06C,2021-02-02 01:55,17.96,0.00
06C,2021-02-02 02:55,16.44,0.00
06C,2021-02-02 03:55,15.88,0.00
06C,2021-02-02 04:55,13.03,0.00
06C,2021-02-02 05:55,13.71,0.00
06C,2021-02-02 06:55,13.17,0.00
06C,2021-02-02 07:55,18.70,0.00
06C,2021-02-02 08:55,11.77,0.00
06C,2021-02-02 09:55,10.36,0.00
06C,2021-02-02 10:55,13.52,0.00
06C,2021-02-02 11:55,12.28,0.00
06C,2021-02-02 12:55,11.01,0.00
06C,2021-02-02 13:55,14.88,0.00
06C,2021-02-02 14:55,19.68,0.00
06C,2021-02-02 15:55,22.12,0.00
06C,2021-02-02 16:55,23.12,0.00
06C,2021-02-02 17:55,24.11,0.00
06C,2021-02-02 18:55,25.53,0.00
06C,2021-02-02 19:55,26.86,0.00
06C,2021-02-02 20:55,26.40,0.00
06C,2021-02-02 21:55,23.00,0.00
06C,2021-02-02 22:55,30.20,0.00
06C,2021-02-02 23:55,23.12,0.00
06C,2021-02-03 00:55,24.27,0.00
06C,2021-02-03 01:55,27.00,0.00
06C,2021-02-03 02:55,22.80,0.00
06C,2021-02-03 03:55,22.30,0.00
06C,2021-02-03 04:55,18.50,0.00
06C,2021-02-03 05:55,16.00,0.00
06C,2021-02-03 06:55,14.40,0.00
06C,2021-02-03 07:55,13.60,0.00
06C,2021-02-03 08:55,14.70,0.00
06C,2021-02-03 09:55,14.70,0.00
06C,2021-02-03 10:55,14.50,0.00
06C,2021-02-03 11:55,15.30,0.00
06C,2021-02-03 12:55,14.40,0.00
06C,2021-02-03 13:55,16.30,0.00
06C,2021-02-03 14:55,22.60,0.00
06C,2021-02-03 18:55,34.20,0.00
06C,2021-02-03 19:55,31.04,0.00
06C,2021-02-03 20:55,30.67,0.00
06C,2021-02-03 21:55,24.54,0.00
06C,2021-02-03 22:55,29.80,0.00
06C,2021-02-03 23:55,28.60,0.00
06C,2021-02-04 00:55,29.10,0.00
06C,2021-02-04 01:55,28.20,0.00
06C,2021-02-04 02:55,28.00,0.00
06C,2021-02-04 03:55,28.20,0.00
06C,2021-02-04 04:55,20.79,0.00
06C,2021-02-04 05:55,22.76,0.00
06C,2021-02-04 06:55,22.51,0.00
06C,2021-02-04 07:55,24.45,0.00
06C,2021-02-04 08:55,24.21,0.00
06C,2021-02-04 09:55,22.47,0.00
06C,2021-02-04 10:55,23.62,0.00
06C,2021-02-04 11:55,23.76,0.00
06C,2021-02-04 12:55,24.63,0.00
06C,2021-02-04 13:55,24.11,0.00
06C,2021-02-04 14:55,24.74,0.00
06C,2021-02-04 15:55,27.65,0.00
06C,2021-02-04 16:55,30.23,0.00
06C,2021-02-04 17:55,29.00,0.00
06C,2021-02-04 18:55,23.48,0.00
06C,2021-02-04 19:55,23.66,0.00
06C,2021-02-04 20:55,24.11,0.25
06C,2021-02-04 21:55,24.10,0.25
06C,2021-02-04 22:55,26.61,0.51
06C,2021-02-04 23:55,25.22,0.00
06C,2021-02-05 00:55,24.11,0.25
06C,2021-02-05 02:55,12.33,0.00
06C,2021-02-05 03:55,9.40,0.00
06C,2021-02-05 04:55,5.97,0.00
06C,2021-02-05 05:55,5.61,0.00
06C,2021-02-05 06:55,2.65,0.00
06C,2021-02-05 07:55,0.83,0.00
06C,2021-02-05 08:55,-3.19,0.00
06C,2021-02-05 09:55,-2.85,0.00
06C,2021-02-05 10:55,M,0.00
06C,2021-02-05 11:55,M,0.00
06C,2021-02-05 12:55,M,0.00
06C,2021-02-05 13:55,M,0.00
06C,2021-02-05 14:55,M,0.00
06C,2021-02-05 15:55,-2.36,0.00
06C,2021-02-05 16:55,-0.98,0.00
06C,2021-02-05 17:55,1.02,0.00
06C,2021-02-05 18:55,0.22,0.00
06C,2021-02-05 19:55,-2.56,0.00
06C,2021-02-05 20:55,-1.49,0.00
06C,2021-02-05 21:55,-1.42,0.00
06C,2021-02-05 22:55,-4.60,0.00
06C,2021-02-05 23:55,M,0.00
06C,2021-02-06 00:55,M,0.00
06C,2021-02-06 01:55,M,0.00
06C,2021-02-06 02:55,M,0.00
06C,2021-02-06 03:55,M,0.00
06C,2021-02-06 04:55,M,0.00
06C,2021-02-06 05:55,M,0.00
06C,2021-02-06 06:55,M,0.00
06C,2021-02-06 07:55,M,0.00
06C,2021-02-06 08:55,M,0.00
06C,2021-02-06 09:55,M,0.00
06C,2021-02-06 10:55,M,0.00
06C,2021-02-06 11:55,M,0.00
06C,2021-02-06 12:55,M,0.00
06C,2021-02-06 13:55,M,0.00
06C,2021-02-06 14:55,M,0.00
06C,2021-02-06 15:55,-3.13,0.00
06C,2021-02-06 16:55,-0.24,0.00
06C,2021-02-06 17:55,2.20,0.00
06C,2021-02-06 18:55,1.57,0.00
06C,2021-02-06 19:55,3.71,0.00
06C,2021-02-06 20:55,-0.33,0.00
06C,2021-02-06 21:55,0.68,0.00
06C,2021-02-06 22:55,-1.39,0.25
06C,2021-02-06 23:55,-0.96,0.00
06C,2021-02-07 00:55,-2.46,0.00
06C,2021-02-07 01:55,-1.42,0.00
06C,2021-02-07 02:55,-2.59,0.00
06C,2021-02-07 03:55,M,0.00
06C,2021-02-07 04:55,M,0.00
06C,2021-02-07 05:55,M,0.00
06C,2021-02-07 06:55,M,0.00
06C,2021-02-07 07:55,M,0.00
06C,2021-02-07 08:55,M,0.00
06C,2021-02-07 09:55,M,0.00
06C,2021-02-07 10:55,M,0.00
06C,2021-02-07 11:55,M,0.00
06C,2021-02-07 12:55,M,0.00
06C,2021-02-07 13:55,M,0.00
06C,2021-02-07 14:55,M,0.00
06C,2021-02-07 15:55,M,0.00
06C,2021-02-07 16:55,M,0.00
06C,2021-02-07 17:55,M,0.00
06C,2021-02-07 18:55,M,0.00
06C,2021-02-07 19:55,M,0.00
06C,2021-02-07 20:55,M,0.00
06C,2021-02-07 21:55,M,0.00
06C,2021-02-07 22:55,M,0.00
06C,2021-02-07 23:55,M,0.00
06C,2021-02-08 00:55,M,0.00
06C,2021-02-08 01:55,M,0.00
06C,2021-02-08 02:55,M,0.00
06C,2021-02-08 03:55,M,0.00
06C,2021-02-08 04:55,M,0.00
06C,2021-02-08 05:55,M,0.00
06C,2021-02-08 06:55,M,0.00
06C,2021-02-08 07:55,M,0.00
06C,2021-02-08 08:55,M,0.00
06C,2021-02-08 09:55,M,0.00
06C,2021-02-08 10:55,M,0.00
06C,2021-02-08 11:55,M,0.00
06C,2021-02-08 12:55,M,0.00
06C,2021-02-08 13:55,M,0.00
06C,2021-02-08 14:55,M,0.00
06C,2021-02-08 15:55,6.80,0.00
06C,2021-02-08 16:55,9.50,0.00
06C,2021-02-08 17:55,4.57,0.00
06C,2021-02-08 18:55,12.70,0.00
06C,2021-02-08 19:55,11.70,0.00
06C,2021-02-08 20:55,12.60,0.00
06C,2021-02-08 21:55,12.70,0.00
06C,2021-02-08 22:55,5.48,0.00
06C,2021-02-08 23:55,2.20,0.00
06C,2021-02-09 00:55,1.61,0.00
06C,2021-02-09 01:55,1.15,0.00
06C,2021-02-09 02:55,M,0.00
06C,2021-02-09 03:55,M,0.00
06C,2021-02-09 04:55,M,0.00
06C,2021-02-09 05:55,M,0.00
06C,2021-02-09 06:55,M,0.00
06C,2021-02-09 07:55,M,0.00
06C,2021-02-09 08:55,M,0.00
06C,2021-02-09 09:55,M,0.00
06C,2021-02-09 10:55,M,0.00
06C,2021-02-09 11:55,M,0.00
06C,2021-02-09 12:55,M,0.00
06C,2021-02-09 13:55,M,0.00
06C,2021-02-09 14:55,M,0.00
06C,2021-02-09 15:55,M,0.00
06C,2021-02-09 16:55,M,0.00
06C,2021-02-09 17:55,1.81,0.00
06C,2021-02-09 18:55,7.08,0.00
06C,2021-02-09 19:55,9.94,0.00
06C,2021-02-09 20:55,11.66,0.00
06C,2021-02-09 21:55,10.63,0.00
06C,2021-02-09 22:55,12.20,0.00
06C,2021-02-09 23:55,-1.99,0.00
06C,2021-02-10 00:55,M,0.00
06C,2021-02-10 01:55,M,0.00
06C,2021-02-10 02:55,M,0.00
06C,2021-02-10 03:55,M,0.00
06C,2021-02-10 04:55,M,0.00
06C,2021-02-10 05:55,M,0.00
06C,2021-02-10 06:55,3.90,0.00
06C,2021-02-10 07:55,4.10,0.00
06C,2021-02-10 08:55,-2.41,0.00
06C,2021-02-10 09:55,M,0.00
06C,2021-02-10 10:55,M,0.00
06C,2021-02-10 11:55,M,0.00
06C,2021-02-10 12:55,M,0.00
06C,2021-02-10 13:55,M,0.00
06C,2021-02-10 14:55,2.51,0.00
06C,2021-02-10 15:55,10.40,0.00
06C,2021-02-10 16:55,2.41,0.00
06C,2021-02-10 17:55,3.36,0.00
06C,2021-02-10 18:55,7.65,0.00
06C,2021-02-10 19:55,6.09,0.00
06C,2021-02-10 20:55,5.03,0.00
06C,2021-02-10 21:55,4.45,0.00
06C,2021-02-10 22:55,6.87,0.00
06C,2021-02-10 23:55,8.57,0.00
06C,2021-02-11 01:55,0.60,0.00
06C,2021-02-11 02:55,0.36,0.00
06C,2021-02-11 03:55,M,0.00
06C,2021-02-11 04:55,M,0.00
06C,2021-02-11 05:55,M,0.00
06C,2021-02-11 06:55,M,0.00
06C,2021-02-11 07:55,M,0.00
06C,2021-02-11 08:55,M,0.00
06C,2021-02-11 09:55,M,0.00
06C,2021-02-11 10:55,M,0.00
06C,2021-02-11 11:55,M,0.00
06C,2021-02-11 12:55,M,0.00
06C,2021-02-11 13:55,M,0.00
06C,2021-02-11 14:55,M,0.00
06C,2021-02-11 15:55,3.94,0.00
06C,2021-02-11 16:55,8.10,0.00
06C,2021-02-11 17:55,10.03,0.00
06C,2021-02-11 18:55,14.04,0.00
06C,2021-02-11 19:55,9.70,0.00
06C,2021-02-11 20:55,11.20,0.00
06C,2021-02-11 21:55,9.75,0.00
06C,2021-02-11 22:55,7.71,0.00
06C,2021-02-11 23:55,6.50,0.00
06C,2021-02-12 00:55,6.56,0.00
06C,2021-02-12 01:55,5.85,0.00
06C,2021-02-12 02:55,6.40,0.00
06C,2021-02-12 03:55,13.10,0.00
06C,2021-02-12 04:55,3.71,0.00
06C,2021-02-12 05:55,0.16,0.00
06C,2021-02-12 06:55,0.98,0.00
06C,2021-02-12 07:55,M,0.00
06C,2021-02-12 08:55,M,0.00
06C,2021-02-12 09:55,2.97,0.00
06C,2021-02-12 10:55,M,0.00
06C,2021-02-12 11:55,M,0.00
06C,2021-02-12 12:55,M,0.00
06C,2021-02-12 13:55,M,0.00
06C,2021-02-12 14:55,M,0.00
06C,2021-02-12 15:55,1.74,0.00
06C,2021-02-12 16:55,3.91,0.00
06C,2021-02-12 17:55,4.54,0.00
06C,2021-02-12 18:55,4.54,0.00
06C,2021-02-12 19:55,2.80,0.00
06C,2021-02-12 20:55,4.45,0.00
06C,2021-02-12 21:55,-0.52,0.00
06C,2021-02-12 22:55,-0.70,0.00
06C,2021-02-12 23:55,-0.72,0.00
06C,2021-02-13 00:55,M,0.00
06C,2021-02-13 01:55,M,0.00
06C,2021-02-13 02:55,M,0.00
06C,2021-02-13 03:55,M,0.00
06C,2021-02-13 04:55,M,0.00
06C,2021-02-13 05:55,M,0.00
06C,2021-02-13 06:55,M,0.00
06C,2021-02-13 07:55,M,0.00
06C,2021-02-13 08:55,M,0.00
06C,2021-02-13 09:55,M,0.00
06C,2021-02-13 10:55,M,0.00
06C,2021-02-13 11:55,M,0.00
06C,2021-02-13 12:55,M,0.00
06C,2021-02-13 13:55,M,0.00
06C,2021-02-13 14:55,M,0.00
06C,2021-02-13 15:55,M,0.00
06C,2021-02-13 16:55,M,0.00
06C,2021-02-13 17:55,2.20,0.00
06C,2021-02-13 18:55,-0.70,0.00
06C,2021-02-13 19:55,-0.92,0.00
06C,2021-02-13 20:55,M,0.00
06C,2021-02-13 21:55,M,0.00
06C,2021-02-13 22:55,M,0.00
06C,2021-02-13 23:55,M,0.00
06C,2021-02-14 00:55,M,0.00
06C,2021-02-14 01:55,M,0.00
06C,2021-02-14 02:55,M,0.00
06C,2021-02-14 03:55,M,0.00
06C,2021-02-14 04:55,M,0.00
06C,2021-02-14 05:55,M,0.00
06C,2021-02-14 06:55,M,0.00
06C,2021-02-14 07:55,M,0.00
06C,2021-02-14 08:55,M,0.00
06C,2021-02-14 09:55,M,0.00
06C,2021-02-14 10:55,M,0.00
06C,2021-02-14 11:55,M,0.00
06C,2021-02-14 12:55,M,0.00
06C,2021-02-14 13:55,M,0.00
06C,2021-02-14 14:55,M,0.00
06C,2021-02-14 15:55,M,0.00
06C,2021-02-14 16:55,M,0.00
06C,2021-02-14 17:55,M,0.00
06C,2021-02-14 18:55,M,0.00
06C,2021-02-14 19:55,M,0.00
06C,2021-02-14 20:55,M,0.00
06C,2021-02-14 21:55,M,0.00
06C,2021-02-14 22:55,M,0.00
06C,2021-02-14 23:55,M,0.00
06C,2021-02-15 00:55,M,0.00
06C,2021-02-15 01:55,M,0.00
06C,2021-02-15 02:55,M,0.00
06C,2021-02-15 03:55,M,0.00
06C,2021-02-15 04:55,M,0.00
06C,2021-02-15 05:55,M,0.00
06C,2021-02-15 06:55,M,0.00
06C,2021-02-15 07:55,M,0.00
06C,2021-02-15 08:55,M,0.00
06C,2021-02-15 09:55,M,0.00
06C,2021-02-15 10:55,M,0.00
06C,2021-02-15 11:55,M,0.00
06C,2021-02-15 12:55,M,0.00
06C,2021-02-15 13:55,M,0.00
06C,2021-02-15 14:55,M,0.00
06C,2021-02-15 15:55,M,0.00
06C,2021-02-15 16:55,M,0.00
06C,2021-02-15 17:55,M,0.00
06C,2021-02-15 18:55,M,0.00
06C,2021-02-15 19:55,M,0.00
06C,2021-02-15 20:55,M,0.00
06C,2021-02-15 21:55,M,0.00
06C,2021-02-15 22:55,M,0.00
06C,2021-02-15 23:55,M,0.00
06C,2021-02-16 00:55,M,0.00
06C,2021-02-16 01:55,M,0.00
06C,2021-02-16 02:55,M,0.00
06C,2021-02-16 03:55,M,0.25
06C,2021-02-16 04:55,M,0.00
06C,2021-02-16 05:55,M,0.00
06C,2021-02-16 06:55,M,0.00
06C,2021-02-16 07:55,M,0.00
06C,2021-02-16 08:55,M,0.00
06C,2021-02-16 09:55,M,0.00
06C,2021-02-16 10:55,M,0.00
06C,2021-02-16 11:55,M,0.00
06C,2021-02-16 12:55,M,0.00
06C,2021-02-16 13:55,M,0.00
06C,2021-02-16 14:55,M,0.00
06C,2021-02-16 15:55,0.64,0.00
06C,2021-02-16 16:55,4.18,0.00
06C,2021-02-16 17:55,7.71,0.00
06C,2021-02-16 18:55,11.67,0.00
06C,2021-02-16 19:55,13.52,0.00
06C,2021-02-16 20:55,13.29,0.00
06C,2021-02-16 21:55,13.52,0.00
06C,2021-02-16 22:55,19.90,0.00
06C,2021-02-16 23:55,10.74,0.00
06C,2021-02-17 00:55,13.60,0.00
06C,2021-02-17 01:55,13.10,0.00
06C,2021-02-17 02:55,10.40,0.00
06C,2021-02-17 03:55,7.20,0.00
06C,2021-02-17 04:55,5.40,0.00
06C,2021-02-17 05:55,7.30,0.00
06C,2021-02-17 06:55,8.80,0.00
06C,2021-02-17 07:55,9.10,0.00
06C,2021-02-17 08:55,8.60,0.00
06C,2021-02-17 09:55,7.30,0.00
06C,2021-02-17 10:55,5.40,0.00
06C,2021-02-17 11:55,M,0.00
06C,2021-02-17 12:55,M,0.00
06C,2021-02-17 13:55,M,0.00
06C,2021-02-17 14:55,11.80,0.00
06C,2021-02-17 15:55,17.20,0.00
06C,2021-02-17 16:55,19.20,0.00
06C,2021-02-17 17:55,20.70,0.00
06C,2021-02-17 18:55,21.90,0.00
06C,2021-02-17 19:55,17.60,0.00
06C,2021-02-17 20:55,22.60,0.00
06C,2021-02-17 21:55,23.00,0.00
06C,2021-02-17 22:55,16.44,0.00
06C,2021-02-17 23:55,15.28,0.00
06C,2021-02-18 00:55,12.50,0.00
06C,2021-02-18 01:55,19.20,0.00
06C,2021-02-18 02:55,17.60,0.00
06C,2021-02-18 03:55,10.60,0.00
06C,2021-02-18 04:55,18.00,0.00
06C,2021-02-18 05:55,17.60,0.00
06C,2021-02-18 06:55,17.20,0.00
06C,2021-02-18 07:55,17.20,0.00
06C,2021-02-18 08:55,16.90,0.00
06C,2021-02-18 09:55,16.20,0.00
06C,2021-02-18 10:55,16.50,0.00
06C,2021-02-18 11:55,11.20,0.00
06C,2021-02-18 12:55,16.50,0.00
06C,2021-02-18 13:55,9.79,0.00
06C,2021-02-18 14:55,12.71,0.00
06C,2021-02-18 15:55,15.28,0.00
06C,2021-02-18 16:55,23.00,0.00
06C,2021-02-18 17:55,23.70,0.00
06C,2021-02-18 18:55,17.96,0.00
06C,2021-02-18 19:55,20.00,0.00
06C,2021-02-18 20:55,19.01,0.00
06C,2021-02-18 21:55,18.55,0.00
06C,2021-02-18 22:55,23.00,0.00
06C,2021-02-18 23:55,21.70,0.00
06C,2021-02-19 00:55,15.30,0.00
06C,2021-02-19 01:55,14.00,0.00
06C,2021-02-19 02:55,12.20,0.00
06C,2021-02-19 03:55,14.90,0.00
06C,2021-02-19 04:55,18.50,0.00
06C,2021-02-19 05:55,11.66,0.00
06C,2021-02-19 06:55,9.14,0.00
06C,2021-02-19 07:55,11.50,0.00
06C,2021-02-19 08:55,9.30,0.00
06C,2021-02-19 09:55,0.68,0.00
06C,2021-02-19 10:55,0.34,0.00
06C,2021-02-19 11:55,M,0.00
06C,2021-02-19 12:55,M,0.00
06C,2021-02-19 13:55,M,0.00
06C,2021-02-19 14:55,3.01,0.00
06C,2021-02-19 15:55,6.09,0.00
06C,2021-02-19 16:55,9.53,0.00
